,id,host_id,district,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year,month,day
20582,38638742,292742206,North York,Willowdale West,43.76875,-79.41975,Private room,68,2,2,2019-10-06,0.85,4,0,2019,10,6
20583,38638819,295133889,North York,Pleasant View,43.80024,-79.33584,Entire home/apt,80,2,2,2019-10-26,1.07,2,0,2019,10,26
20588,38642675,284593161,Downtown Core,Waterfront Communities-The Island,43.63965,-79.39777,Entire home/apt,399,1,3,2019-11-17,2.09,1,155,2019,11,17
20590,38643089,295193914,West End,Junction Area,43.67283,-79.47286,Entire home/apt,300,2,5,2019-11-22,3.66,1,55,2019,11,22
20591,38645772,32977187,Downtown Core,Waterfront Communities-The Island,43.64299,-79.38274,Entire home/apt,237,1,7,2019-11-17,2.96,12,254,2019,11,17
20594,38648668,204935832,North York,Downsview-Roding-CFB,43.72736,-79.48793,Private room,42,2,4,2019-11-30,1.74,2,365,2019,11,30
20596,38650139,295286795,Downtown Core,Annex,43.67056,-79.39412,Entire home/apt,190,3,7,2019-11-16,2.8,6,155,2019,11,16
20597,38652121,64637084,East End,Bay Street Corridor,43.651,-79.38151,Entire home/apt,99,1,22,2019-12-05,8.46,2,64,2019,12,5
20598,38658352,295349081,Scarborough,Wexford/Maryvale,43.75642,-79.30091,Entire home/apt,110,2,5,2019-10-26,1.85,1,25,2019,10,26
20599,38658805,275038623,Downtown Core,Waterfront Communities-The Island,43.64673,-79.39267,Entire home/apt,270,2,3,2019-12-06,1.45,27,364,2019,12,6
20600,38661244,87852475,North End,Mount Pleasant West,43.70648,-79.39632,Entire home/apt,140,2,16,2019-12-07,6.32,1,162,2019,12,7
20601,38664479,162119242,Downtown Core,Church-Yonge Corridor,43.66212,-79.37957,Private room,76,1,10,2019-12-03,4.69,1,10,2019,12,3
20603,38665738,52598398,York,Humewood-Cedarvale,43.68647,-79.42109,Private room,65,1,10,2019-11-24,3.9,9,47,2019,11,24
20607,38667304,117407702,Downtown Core,Waterfront Communities-The Island,43.63926,-79.39619,Private room,75,1,5,2019-10-03,1.95,2,0,2019,10,3
20609,38668656,294664015,Downtown Core,Waterfront Communities-The Island,43.64136,-79.3834,Entire home/apt,121,2,3,2019-11-20,1.8,2,145,2019,11,20
20610,38668698,276561726,Downtown Core,Waterfront Communities-The Island,43.64417,-79.39949,Entire home/apt,999,1,2,2019-10-12,0.83,7,0,2019,10,12
20611,38670364,7153656,Downtown Core,Moss Park,43.66159,-79.37011,Private room,76,1,6,2019-11-23,2.31,7,180,2019,11,23
20612,38670926,294941592,North End,Wychwood,43.6715,-79.42747,Entire home/apt,87,1,12,2019-12-07,4.34,1,72,2019,12,7
20613,38671883,295428353,Downtown Core,Waterfront Communities-The Island,43.64012,-79.39843,Private room,75,1,2,2019-11-18,2.0,1,90,2019,11,18
20614,38672333,283708962,Downtown Core,Waterfront Communities-The Island,43.63965,-79.39614,Entire home/apt,350,2,11,2019-12-02,4.65,1,133,2019,12,2
20615,38673121,295482657,Downtown Core,Waterfront Communities-The Island,43.64519,-79.37572,Entire home/apt,99,1,16,2019-12-02,8.0,2,78,2019,12,2
20616,38674402,157619481,Downtown Core,Kensington-Chinatown,43.65529,-79.40165,Entire home/apt,850,1,4,2019-12-01,1.88,1,361,2019,12,1
20617,38674537,52598398,York,Humewood-Cedarvale,43.6869,-79.42125,Private room,62,1,4,2019-12-07,1.54,9,45,2019,12,7
20618,38675593,117407702,Downtown Core,Waterfront Communities-The Island,43.64007,-79.39835,Entire home/apt,175,1,2,2019-11-03,0.85,2,5,2019,11,3
20620,38677332,136968339,North York,Parkwoods-Donalda,43.76518,-79.32829,Private room,49,1,11,2019-11-17,4.02,3,317,2019,11,17
20621,38677336,295545347,East End,South Riverdale,43.65719,-79.35001,Entire home/apt,195,3,2,2019-11-22,0.85,1,163,2019,11,22
20623,38677996,295553119,North York,Willowdale East,43.76277,-79.41003,Entire home/apt,265,1,2,2019-09-29,0.76,1,5,2019,9,29
20624,38678343,295436386,East End,Bay Street Corridor,43.66593,-79.38578,Entire home/apt,130,1,13,2019-12-01,5.0,1,146,2019,12,1
20625,38678957,295286795,Downtown Core,Annex,43.67078,-79.39348,Entire home/apt,228,3,3,2019-10-29,1.17,6,153,2019,10,29
20627,38679247,295286795,Downtown Core,Annex,43.66879,-79.39385,Entire home/apt,168,3,5,2019-11-17,1.9,6,157,2019,11,17
20628,38679684,295286795,Downtown Core,Annex,43.66912,-79.39362,Entire home/apt,168,3,7,2019-11-11,2.76,6,163,2019,11,11
20631,38694116,154326050,Etobicoke,Mimico (includes Humber Bay Shores),43.6236,-79.48421,Entire home/apt,200,4,2,2019-11-22,1.02,1,87,2019,11,22
20634,38695557,265831682,Scarborough,Rouge,43.80402,-79.17878,Private room,139,2,3,2019-11-03,1.27,4,180,2019,11,3
20635,38697673,211921437,West End,Trinity-Bellwoods,43.64744,-79.40446,Entire home/apt,299,1,16,2019-11-30,6.86,2,142,2019,11,30
20639,38700891,133849672,Downtown Core,Cabbagetown-South St.James Town,43.66485,-79.37283,Private room,60,1,3,2019-10-20,1.36,4,88,2019,10,20
20640,38701741,66655429,East End,Bay Street Corridor,43.66222,-79.38471,Entire home/apt,300,3,5,2019-12-01,4.69,7,130,2019,12,1
20641,38701760,276561726,Downtown Core,Waterfront Communities-The Island,43.64416,-79.39146,Entire home/apt,999,1,8,2019-11-29,3.38,7,175,2019,11,29
20649,38714114,216689132,Downtown Core,Waterfront Communities-The Island,43.64141,-79.40131,Entire home/apt,129,7,2,2019-10-20,0.85,11,365,2019,10,20
20651,38716140,23455524,West End,Roncesvalles,43.65215,-79.45036,Entire home/apt,85,2,3,2019-11-17,2.14,1,79,2019,11,17
20652,38716752,10202618,Downtown Core,Waterfront Communities-The Island,43.64076,-79.39821,Entire home/apt,199,1,5,2019-11-10,1.92,121,354,2019,11,10
20653,38718017,292556007,Downtown Core,Church-Yonge Corridor,43.66878,-79.38403,Entire home/apt,251,1,15,2019-12-01,5.77,4,62,2019,12,1
20654,38719136,296063754,Etobicoke,Mimico (includes Humber Bay Shores),43.61678,-79.48709,Private room,40,1,10,2019-11-03,4.69,1,170,2019,11,3
20655,38722652,295286795,Downtown Core,Annex,43.66938,-79.39311,Entire home/apt,168,3,2,2019-10-08,0.81,6,160,2019,10,8
20656,38723283,292556007,Downtown Core,Church-Yonge Corridor,43.66798,-79.38463,Entire home/apt,150,1,8,2019-11-27,3.08,4,55,2019,11,27
20657,38726822,295482657,Downtown Core,Waterfront Communities-The Island,43.63947,-79.39909,Entire home/apt,121,1,17,2019-12-03,8.79,2,81,2019,12,3
20659,38727663,280450207,East York,Broadview North,43.68785,-79.35452,Entire home/apt,76,3,5,2019-10-28,2.27,1,323,2019,10,28
20660,38727674,3913210,Downtown Core,Waterfront Communities-The Island,43.64082,-79.3829,Entire home/apt,300,1,13,2019-12-01,5.49,3,234,2019,12,1
20661,38729205,270189251,Downtown Core,Waterfront Communities-The Island,43.64097,-79.39831,Entire home/apt,125,1,18,2019-12-04,6.92,3,68,2019,12,4
20664,38731268,126947742,Downtown Core,Annex,43.66938,-79.39402,Entire home/apt,221,2,2,2019-11-14,0.81,8,88,2019,11,14
20667,38731907,11723357,North York,Bayview Woods-Steeles,43.79981,-79.38599,Private room,32,7,2,2019-10-31,0.76,3,247,2019,10,31
20668,38732366,107497569,East End,Bay Street Corridor,43.66148,-79.38654,Entire home/apt,180,2,16,2019-12-01,6.67,2,81,2019,12,1
20671,38735169,104563461,East End,Bay Street Corridor,43.6501,-79.3815,Entire home/apt,160,1,2,2019-11-21,2.0,3,75,2019,11,21
20672,38741608,133849672,Downtown Core,Cabbagetown-South St.James Town,43.66459,-79.37184,Private room,85,1,2,2019-10-13,0.95,4,88,2019,10,13
20674,38741799,186132438,Downtown Core,Waterfront Communities-The Island,43.63879,-79.38973,Private room,95,1,4,2019-10-20,1.5,1,35,2019,10,20
20676,38747112,57456664,East End,South Riverdale,43.66339,-79.33741,Private room,125,1,2,2019-11-10,0.94,1,172,2019,11,10
20677,38747285,106739849,Downtown Core,Moss Park,43.65298,-79.36574,Entire home/apt,89,5,5,2019-11-19,1.92,2,132,2019,11,19
20679,38748879,52598398,York,Humewood-Cedarvale,43.68704,-79.42094,Private room,65,1,10,2019-12-07,4.05,9,48,2019,12,7
20683,38752276,111193490,North York,St.Andrew-Windfields,43.76525,-79.37168,Private room,60,1,8,2019-11-09,3.38,7,7,2019,11,9
20685,38753276,149281966,Downtown Core,Waterfront Communities-The Island,43.64522,-79.37728,Entire home/apt,195,2,9,2019-11-30,3.8,2,333,2019,11,30
20686,38753420,5403527,West End,Niagara,43.63527,-79.4056,Entire home/apt,150,2,3,2019-10-15,1.34,1,0,2019,10,15
20687,38753682,44702090,Downtown Core,Waterfront Communities-The Island,43.6467,-79.37622,Entire home/apt,150,1,5,2019-11-29,2.63,1,43,2019,11,29
20689,38753969,5901596,North End,Rosedale-Moore Park,43.68164,-79.38931,Entire home/apt,150,1,5,2019-11-08,2.08,1,69,2019,11,8
20690,38754258,296369938,Downtown Core,Waterfront Communities-The Island,43.64281,-79.38194,Entire home/apt,199,2,13,2019-12-01,5.27,1,20,2019,12,1
20691,38755110,293680875,Downtown Core,University,43.66074,-79.40379,Entire home/apt,170,2,5,2019-10-31,1.88,11,257,2019,10,31
20693,38755950,38357448,Downtown Core,Church-Yonge Corridor,43.66032,-79.37841,Entire home/apt,155,3,4,2019-11-17,1.64,23,360,2019,11,17
20695,38756010,164320990,North York,Willowdale East,43.78118,-79.39568,Private room,33,1,5,2019-11-25,1.9,48,364,2019,11,25
20696,38756377,164320990,North York,Willowdale East,43.78215,-79.39419,Private room,33,1,3,2019-11-24,2.25,48,365,2019,11,24
20697,38757895,20321022,North York,Westminster-Branson,43.77228,-79.45642,Private room,60,2,2,2019-11-04,1.18,1,365,2019,11,4
20698,38758246,296395949,Etobicoke,Mimico (includes Humber Bay Shores),43.62403,-79.47818,Entire home/apt,121,1,12,2019-12-06,5.07,2,0,2019,12,6
20702,38758862,145555164,Etobicoke,Willowridge-Martingrove-Richview,43.68461,-79.57183,Private room,23,1,3,2019-11-28,1.55,2,48,2019,11,28
20705,38759869,106532967,North York,Downsview-Roding-CFB,43.73811,-79.47624,Private room,49,7,2,2019-12-05,1.58,30,180,2019,12,5
20707,38759960,296415057,Scarborough,Dorset Park,43.75035,-79.28348,Private room,40,1,10,2019-12-01,3.85,3,350,2019,12,1
20708,38760804,296415057,Scarborough,Dorset Park,43.74932,-79.28161,Private room,80,1,5,2019-12-06,2.27,3,357,2019,12,6
20709,38760920,296422735,Scarborough,Agincourt South-Malvern West,43.79638,-79.28611,Entire home/apt,188,2,2,2019-11-18,1.28,3,234,2019,11,18
20710,38760975,203561104,West End,Niagara,43.63773,-79.40769,Entire home/apt,200,1,11,2019-12-01,7.5,2,327,2019,12,1
20714,38762631,29395026,Scarborough,Rouge,43.82019,-79.20208,Private room,34,1,2,2019-12-07,1.28,7,124,2019,12,7
20715,38764270,296449715,Downtown Core,Waterfront Communities-The Island,43.63927,-79.39662,Entire home/apt,451,1,6,2019-11-30,3.05,1,173,2019,11,30
20716,38769654,206409826,Downtown Core,Annex,43.67232,-79.40609,Entire home/apt,99,3,2,2019-11-19,1.03,4,13,2019,11,19
20717,38770082,296180138,West End,Niagara,43.63556,-79.40552,Entire home/apt,125,1,26,2019-12-06,12.19,1,207,2019,12,6
20719,38772873,296512614,Downtown Core,Waterfront Communities-The Island,43.64463,-79.39806,Entire home/apt,260,1,2,2019-10-05,0.85,1,170,2019,10,5
20720,38773318,289941668,Downtown Core,Waterfront Communities-The Island,43.64936,-79.39215,Entire home/apt,95,1,16,2019-12-02,6.49,5,93,2019,12,2
20723,38774659,296534761,Etobicoke,Willowridge-Martingrove-Richview,43.67487,-79.56892,Private room,34,2,3,2019-10-17,1.2,1,1,2019,10,17
20724,38775190,296415057,Scarborough,Dorset Park,43.75168,-79.28335,Private room,40,1,7,2019-11-23,2.96,3,341,2019,11,23
20725,38775636,296543614,Downtown Core,Waterfront Communities-The Island,43.64116,-79.37822,Entire home/apt,188,1,15,2019-11-21,6.72,1,81,2019,11,21
20727,38779176,256444724,Downtown Core,Waterfront Communities-The Island,43.64289,-79.38291,Entire home/apt,999,1,11,2019-12-01,4.78,5,140,2019,12,1
20729,38779771,225743177,Downtown Core,Waterfront Communities-The Island,43.64198,-79.39339,Entire home/apt,362,2,9,2019-09-30,3.42,6,71,2019,9,30
20730,38780254,296580959,Downtown Core,Waterfront Communities-The Island,43.64739,-79.3759,Entire home/apt,199,1,7,2019-12-06,4.04,1,37,2019,12,6
20732,38781980,243954099,Downtown Core,Waterfront Communities-The Island,43.63953,-79.39736,Entire home/apt,248,2,5,2019-12-02,2.38,4,0,2019,12,2
20733,38782035,26205725,Etobicoke,Elms-Old Rexdale,43.71435,-79.54639,Entire home/apt,89,1,30,2019-12-07,12.16,1,330,2019,12,7
20736,38783025,164320990,North York,Willowdale East,43.76895,-79.40571,Private room,49,1,3,2019-12-02,2.73,48,82,2019,12,2
20737,38783172,52972546,Etobicoke,Long Branch,43.59262,-79.54133,Entire home/apt,129,3,2,2019-12-01,0.94,1,0,2019,12,1
20738,38783478,111193490,North York,St.Andrew-Windfields,43.76448,-79.37196,Private room,50,1,8,2019-11-10,3.75,7,9,2019,11,10
20740,38783784,111193490,North York,St.Andrew-Windfields,43.76545,-79.37128,Private room,40,1,4,2019-11-23,1.62,7,6,2019,11,23
20741,38783878,121113514,Downtown Core,Waterfront Communities-The Island,43.64271,-79.38148,Entire home/apt,159,1,26,2019-12-01,10.0,2,134,2019,12,1
20742,38783915,295888658,Downtown Core,Waterfront Communities-The Island,43.63938,-79.39831,Entire home/apt,188,1,9,2019-11-23,3.8,1,74,2019,11,23
20745,38791843,96538857,North York,Newtonbrook West,43.78927,-79.42676,Entire home/apt,70,1,10,2019-11-25,4.17,2,54,2019,11,25
20746,38791981,164320990,North York,Newtonbrook East,43.78425,-79.39876,Private room,34,1,3,2019-11-16,1.3,48,90,2019,11,16
20747,38792180,265831682,Scarborough,Rouge,43.80415,-79.17851,Entire home/apt,249,2,2,2019-11-03,1.07,4,352,2019,11,3
20748,38792210,164320990,North York,Newtonbrook East,43.78469,-79.39996,Private room,33,1,4,2019-11-03,1.54,48,90,2019,11,3
20749,38792275,159014828,Downtown Core,Waterfront Communities-The Island,43.63995,-79.39769,Entire home/apt,150,1,13,2019-12-01,6.09,1,363,2019,12,1
20755,38794110,273427114,Downtown Core,Waterfront Communities-The Island,43.64241,-79.38097,Entire home/apt,300,1,31,2019-12-02,12.4,3,270,2019,12,2
20756,38796700,91335673,Downtown Core,Waterfront Communities-The Island,43.64572,-79.36448,Entire home/apt,140,5,5,2019-11-17,2.34,1,74,2019,11,17
20757,38796990,211526817,West End,Trinity-Bellwoods,43.65047,-79.40856,Private room,85,5,5,2019-10-23,2.08,32,62,2019,10,23
20759,38797398,3221215,Downtown Core,Waterfront Communities-The Island,43.64114,-79.38331,Entire home/apt,199,1,6,2019-11-27,3.53,3,225,2019,11,27
20760,38797635,3221215,Downtown Core,Waterfront Communities-The Island,43.64155,-79.38261,Private room,121,2,2,2019-09-29,0.79,3,340,2019,9,29
20763,38798795,296794504,Downtown Core,Waterfront Communities-The Island,43.64695,-79.40216,Entire home/apt,118,1,4,2019-11-30,2.61,1,166,2019,11,30
20772,38801294,164320990,North York,Newtonbrook East,43.78464,-79.40036,Private room,49,1,2,2019-10-15,0.97,48,90,2019,10,15
20778,38802859,83100459,Downtown Core,University,43.66628,-79.4057,Entire home/apt,130,1,21,2019-12-03,9.4,1,31,2019,12,3
20779,38804155,164320990,North York,Newtonbrook East,43.78478,-79.39888,Private room,38,1,2,2019-11-11,0.87,48,90,2019,11,11
20782,38810438,10202618,Downtown Core,Annex,43.67101,-79.39468,Entire home/apt,190,1,2,2019-10-15,0.92,121,345,2019,10,15
20784,38812269,288118891,West End,South Parkdale,43.6409,-79.42726,Private room,81,1,3,2019-11-17,1.8,2,0,2019,11,17
20785,38813072,61148373,East End,Danforth,43.68187,-79.34056,Private room,60,2,2,2019-10-20,0.85,3,0,2019,10,20
20791,38817735,31089501,Downtown Core,Kensington-Chinatown,43.65302,-79.39964,Entire home/apt,99,1,15,2019-12-05,8.04,2,28,2019,12,5
20793,38818381,297019870,East End,South Riverdale,43.65851,-79.35001,Entire home/apt,90,2,6,2019-12-07,2.69,1,9,2019,12,7
20794,38818820,198508749,Scarborough,Birchcliffe-Cliffside,43.68525,-79.27598,Private room,69,2,4,2019-11-29,2.86,3,169,2019,11,29
20795,38819044,274786755,North York,Newtonbrook West,43.78827,-79.43155,Entire home/apt,170,2,8,2019-11-30,3.24,1,0,2019,11,30
20796,38819480,293170925,East York,Greenwood-Coxwell,43.6736,-79.32055,Entire home/apt,100,2,4,2019-11-10,1.56,1,1,2019,11,10
20798,38819831,297071249,North York,Parkwoods-Donalda,43.74148,-79.32732,Private room,45,2,11,2019-12-05,6.73,1,0,2019,12,5
20799,38820199,79920634,Downtown Core,Waterfront Communities-The Island,43.64238,-79.40055,Entire home/apt,249,2,4,2019-11-18,2.45,10,41,2019,11,18
20802,38821162,297145373,Downtown Core,Waterfront Communities-The Island,43.64995,-79.36374,Private room,76,1,9,2019-12-05,4.03,1,7,2019,12,5
20804,38821870,297174912,North York,Downsview-Roding-CFB,43.72438,-79.51269,Entire home/apt,160,1,3,2019-10-06,1.23,1,50,2019,10,6
20809,38824697,247797413,Downtown Core,Church-Yonge Corridor,43.66148,-79.38216,Entire home/apt,99,3,7,2019-11-19,3.0,2,107,2019,11,19
20812,38825784,75125810,Downtown Core,Waterfront Communities-The Island,43.64229,-79.40196,Private room,99,1,10,2019-11-16,4.17,1,114,2019,11,16
20813,38826236,218065830,Etobicoke,Islington-City Centre West,43.64283,-79.53528,Private room,49,1,11,2019-11-24,5.0,3,164,2019,11,24
20814,38826342,237940117,Downtown Core,Waterfront Communities-The Island,43.64123,-79.39969,Entire home/apt,239,2,3,2019-11-26,1.41,3,130,2019,11,26
20815,38826499,250931206,North York,Brookhaven-Amesbury,43.69691,-79.49381,Entire home/apt,70,1,4,2019-12-01,2.73,2,86,2019,12,1
20816,38827077,52598398,York,Humewood-Cedarvale,43.68677,-79.42048,Private room,64,1,7,2019-11-30,2.96,9,40,2019,11,30
20817,38827212,226378011,East End,South Riverdale,43.66565,-79.33969,Private room,34,1,8,2019-12-05,4.14,5,69,2019,12,5
20818,38835741,164320990,North York,Willowdale East,43.76714,-79.4041,Private room,49,1,3,2019-12-02,3.0,48,361,2019,12,2
20819,38837568,297342998,Downtown Core,Annex,43.66977,-79.39332,Entire home/apt,121,1,11,2019-12-06,6.73,1,0,2019,12,6
20829,38845740,296539686,Downtown Core,Waterfront Communities-The Island,43.64114,-79.38195,Entire home/apt,95,1,5,2019-12-06,5.0,4,101,2019,12,6
20830,38846440,296539686,Downtown Core,Waterfront Communities-The Island,43.63959,-79.38198,Entire home/apt,95,1,5,2019-12-01,5.0,4,102,2019,12,1
20831,38846445,297417785,Downtown Core,Waterfront Communities-The Island,43.64179,-79.38047,Entire home/apt,159,1,16,2019-12-06,6.58,1,75,2019,12,6
20832,38847148,297431926,Etobicoke,Mimico (includes Humber Bay Shores),43.62649,-79.47768,Entire home/apt,110,1,12,2019-11-24,5.07,1,167,2019,11,24
20838,38852115,52598398,York,Humewood-Cedarvale,43.68676,-79.42142,Private room,66,1,3,2019-11-11,1.41,9,53,2019,11,11
20839,38852675,286990682,East York,Broadview North,43.688,-79.3526,Shared room,40,1,3,2019-11-24,2.31,3,348,2019,11,24
20842,38855599,1588677,Downtown Core,Waterfront Communities-The Island,43.64279,-79.38307,Entire home/apt,341,1,3,2019-10-20,1.27,7,338,2019,10,20
20843,38864536,8794616,West End,Dovercourt-Wallace Emerson-Junction,43.66427,-79.42728,Private room,100,1,2,2019-10-20,1.18,1,0,2019,10,20
20845,38865952,96836818,Downtown Core,Waterfront Communities-The Island,43.63984,-79.39624,Entire home/apt,170,1,12,2019-12-06,9.73,1,35,2019,12,6
20846,38867061,58400175,Etobicoke,Mimico (includes Humber Bay Shores),43.62491,-79.48084,Private room,106,2,2,2019-11-25,1.4,1,328,2019,11,25
20847,38867345,288118891,West End,South Parkdale,43.6409,-79.42665,Private room,50,1,4,2019-11-24,1.9,2,0,2019,11,24
20848,38867990,297642331,North End,Forest Hill North,43.70441,-79.43078,Private room,99,2,5,2019-11-10,2.08,1,251,2019,11,10
20849,38868068,91696573,North York,Willowdale East,43.75748,-79.40964,Entire home/apt,115,4,2,2019-11-17,1.0,1,175,2019,11,17
20852,38868670,265437617,East York,Broadview North,43.6955,-79.35289,Private room,76,1,5,2019-10-30,2.08,1,365,2019,10,30
20854,38869879,52170715,Scarborough,Tam O'Shanter-Sullivan,43.77481,-79.31602,Private room,34,1,4,2019-10-27,1.69,5,347,2019,10,27
20856,38872261,274893053,Downtown Core,Waterfront Communities-The Island,43.64416,-79.36349,Entire home/apt,139,1,19,2019-12-05,8.03,1,257,2019,12,5
20859,38875885,3371777,Downtown Core,Annex,43.67105,-79.39468,Entire home/apt,129,2,12,2019-12-01,5.07,1,353,2019,12,1
20862,38876863,24148278,Downtown Core,Kensington-Chinatown,43.656,-79.40386,Hotel room,34,1,6,2019-11-17,3.21,2,299,2019,11,17
