id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.64589,-79.43464,Entire home/apt,251,4,17,2015-08-08,0.18,2,365
209226,Boutique living - King West Central,1028504,Cindy,,Niagara,43.63598,-79.41468,Entire home/apt,144,60,35,2017-08-07,0.39,1,357
224740,Riverdale 2 Bedroom Pied-de-Terre,1169979,Deborah,,North Riverdale,43.67523,-79.34627,Entire home/apt,225,2,18,2019-10-05,0.34,1,0
224775,"Location, Location downtown Toronto",1170217,Frank,,Church-Yonge Corridor,43.66168,-79.37937,Private room,85,7,26,2019-10-19,0.48,2,349
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,North St.James Town,43.66771,-79.37679,Entire home/apt,400,3,55,2018-09-11,0.57,2,0
229913,Upscale 2bed Downtown Toronto-lake,1200620,Sergei,,Niagara,43.63479,-79.39957,Entire home/apt,325,5,10,2017-08-26,0.13,1,365
230775,Elegant Private Room Condo-Downtown,706457,Usman,,Bay Street Corridor,43.66993,-79.38742,Private room,121,7,39,2019-09-01,0.39,1,365
231530,"Lots of plants, light and records. 1 bedroom.",1210571,Jaclyn,,Dovercourt-Wallace Emerson-Junction,43.66823,-79.43594,Entire home/apt,99,2,0,,,1,0
232794,Glamour In Yorkville,1218097,Veronica,,Annex,43.67108,-79.39038,Entire home/apt,265,4,4,2016-05-06,0.05,1,166
234500,"URBAN OASIS quiet, bright, open concept w/ parking",1203746,Lisa,,South Riverdale,43.65766,-79.33866,Entire home/apt,140,1,97,2019-12-04,5.60,1,161
239449,Cozy Cool Central Downtown 1 BR Apt with balcony,349772,Steven,,Annex,43.66763,-79.40683,Entire home/apt,95,30,23,2019-11-11,0.29,1,105
248941,COZY Apt. for females only,1304211,Nadia,,Caledonia-Fairbank,43.68219,-79.45995,Private room,38,5,14,2019-01-02,0.15,1,89
260645,"Heritage  private bdrm & bath, 4",1367540,Linda,,Moss Park,43.6549,-79.37104,Private room,70,1,147,2019-09-15,1.51,6,294
261235,"Heritage private bdrm & bath, 7",1367540,Linda,,Moss Park,43.65627,-79.37116,Private room,65,1,72,2019-10-27,0.73,6,287
264319,  private bdrm & bath  number 2,1367540,Linda,,Moss Park,43.65551,-79.37133,Private room,65,1,104,2019-11-24,1.08,6,262
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.64047,-79.41491,Entire home/apt,105,30,5,2019-06-11,0.17,1,364
268403,Two bedroom apt. in lovely house,1311843,Peter,,Roncesvalles,43.64463,-79.44353,Entire home/apt,140,7,7,2018-09-07,0.13,1,365
268888,Toronto  Downtown Quiet Area,1408862,Dale,,Broadview North,43.6879,-79.35268,Private room,76,1,0,,,1,364
269017,1 private bdrm & bath,1367540,Linda,,Moss Park,43.65653,-79.37127,Private room,54,1,113,2019-10-14,1.16,6,331
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Yonge-St.Clair,43.68436,-79.40053,Entire home/apt,199,7,0,,,1,0
270330,Large Waterfront Condo Downtown,1415439,Tricia,,Waterfront Communities-The Island,43.64248,-79.37502,Entire home/apt,190,180,79,2017-09-04,0.82,3,0
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.6605,-79.38057,Private room,176,2,0,,,1,0
273500,Beautiful Executive Victorian House,1430894,Ronen,,Palmerston-Little Italy,43.66023,-79.40935,Entire home/apt,252,2,109,2019-09-08,4.10,10,25
280249,private bdrm & bath room 3,1367540,Linda,,Moss Park,43.65831,-79.36885,Private room,76,2,143,2019-10-25,1.47,6,292
283628,Baldwin Village Downtown Apartment,1477264,Gloria,,Kensington-Chinatown,43.65481,-79.39697,Private room,135,3,16,2017-09-20,0.17,1,0
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67093,-79.37298,Entire home/apt,125,14,21,2019-10-17,0.28,1,323
289239,Beautiful home with Spectacular Toronto views!,1270530,Stephanie,,Niagara,43.64294,-79.41038,Entire home/apt,199,18,91,2019-07-14,0.96,1,201
291699,Pretty room in lovely Annex house 5 months Jan/Jun,1466410,Susan,,Annex,43.66961,-79.41756,Private room,34,80,0,,,1,284
304065,Stonehouse On Sterling-South Room.,812337,Maria,,Dufferin Grove,43.657,-79.44806,Private room,73,2,17,2019-10-10,0.19,3,365
307726,Boutique Chic at Maple Leaf Square,1108156,Karen,,Waterfront Communities-The Island,43.64222,-79.37987,Entire home/apt,110,60,58,2019-11-02,0.61,2,251
309402,"Central, beside subway, indoor pool",1591140,Christina,,Mount Pleasant East,43.70926,-79.37707,Shared room,50,1,91,2019-09-26,0.97,2,181
312035,Stonehouse On Sterling-Queen Room,812337,Maria,,Dufferin Grove,43.65674,-79.44786,Private room,90,2,24,2019-09-30,0.26,3,365
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.67728,-79.33585,Private room,52,3,34,2019-09-30,0.38,1,138
314934,Stonehouse On Sterling-Garden Room,812337,Maria,,Dufferin Grove,43.657,-79.44784,Private room,85,2,23,2018-10-22,0.26,3,365
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66205,-79.4561,Entire home/apt,260,5,0,,,1,0
341933,"Bright Spacious 2Br Leslieville Home, Local Living",1390920,Sylvia,,South Riverdale,43.66712,-79.33678,Entire home/apt,179,3,137,2019-10-23,1.45,1,179
358663,Private Suite 5 min. from Downtown,1815434,Paul,,Palmerston-Little Italy,43.66195,-79.41141,Entire home/apt,95,7,25,2019-10-31,0.27,2,308
361557,Downtown/Stylish 2 Bdr.   Apt /Garden +Parking,174063,Denis,,South Parkdale,43.6354,-79.43854,Entire home/apt,99,28,59,2019-11-25,0.66,3,307
361831,Townhome/Condo at The Mona Lisa,1828773,Silvana,,Willowdale East,43.77873,-79.41245,Private room,140,7,0,,,1,365
363057,Charming Century House in Beaches,1816495,Katharine,,The Beaches,43.67113,-79.29839,Entire home/apt,229,1,2,2019-07-27,0.07,1,338
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64341,-79.40046,Entire home/apt,190,3,9,2017-09-12,0.14,1,363
379133,Elegant 3 Bedroom+  Rosedale Home ,1903033,Christie,,Rosedale-Moore Park,43.67423,-79.37028,Entire home/apt,649,7,1,2013-08-02,0.01,2,0
380910,Fab 1 Bdrm Apt Close to Everything ,1910540,Les,,Danforth,43.6798,-79.34218,Entire home/apt,135,2,32,2019-08-25,0.48,1,239
382423,Private Apt. in Kensington Market!,1916855,Manja,,Kensington-Chinatown,43.65432,-79.39847,Entire home/apt,111,1,214,2019-11-03,2.29,2,149
384549,Spacious room in house downtown!,1923052,Justin,,North St.James Town,43.67144,-79.37685,Private room,65,7,0,,,1,0
388696,Downtown Private Room-5minto Subway,1944849,Suzan,,Dovercourt-Wallace Emerson-Junction,43.66633,-79.42851,Entire home/apt,60,3,18,2017-06-05,0.20,1,365
390395,"SUNNY DBL CORKTOWN BREAKFAST, 2 BIKES INCL.",1952926,Sean,,Regent Park,43.65765,-79.36281,Private room,65,1,779,2019-12-06,8.31,1,245
394627,Furnished Downtown Studio Suite,304551,Kintoo,,Palmerston-Little Italy,43.66137,-79.41074,Entire home/apt,80,60,2,2016-07-01,0.03,4,221
396504,Modern 3 bed home w/garden in funky Queen W,1981383,Clare,,Roncesvalles,43.64283,-79.44686,Entire home/apt,350,3,28,2019-09-28,0.37,1,0
403200,Yonge & Bloor Lakview Bedroom,195095,Urbano,,Rosedale-Moore Park,43.67149,-79.38611,Private room,95,1,3,2018-08-31,0.04,12,279
406646,1BR-Close to Yonge & Eglinton 202,1854872,Raja,,Flemingdon Park,43.72029,-79.33473,Private room,40,2,30,2019-11-02,0.39,2,322
413276,Yonge & Wellesley Prime Downtown Full Apartment,2056128,Robert,,Bay Street Corridor,43.6642,-79.38465,Entire home/apt,197,2,68,2019-06-09,0.75,2,340
415104,Furnished Luxury Condos North York,2064477,David,,Willowdale East,43.76248,-79.40904,Entire home/apt,155,3,4,2019-11-02,0.69,4,88
415110,Downtown Furnished Luxury Condo Toronto,2064477,David,,Waterfront Communities-The Island,43.64275,-79.39161,Entire home/apt,175,3,1,2019-09-01,0.30,4,178
415111,Luxury Condo North York - Two Bedroom Suite,2064477,David,,Willowdale East,43.76095,-79.40969,Entire home/apt,225,3,5,2019-09-11,0.94,4,0
415135,Torontos Entertainment District ,2064477,David,,Waterfront Communities-The Island,43.64456,-79.39449,Entire home/apt,175,3,2,2017-07-11,0.07,4,359
415308,Beautiful Seaton Village Apartment,1299598,Jill,,Annex,43.66859,-79.41411,Private room,99,3,28,2019-08-03,0.30,1,365
418791,Charming 1BD Apt Toronto West-End,2082581,Haley,,Dufferin Grove,43.65395,-79.43132,Entire home/apt,65,7,3,2013-07-08,0.04,1,0
429943,Super Studio in the Upper Beach,377846,Nick & Nena,,East End-Danforth,43.68499,-79.29131,Entire home/apt,69,3,38,2019-08-24,0.42,10,334
436403,Heritage Home Downtown Toronto,1429488,Derek,,Moss Park,43.6617,-79.37496,Entire home/apt,195,2,218,2019-11-17,2.65,3,253
445708,Bright & Hip Downtown Loft,2213896,Megan,,Kensington-Chinatown,43.65573,-79.40168,Entire home/apt,150,7,112,2018-06-28,1.22,1,364
447884,House available during TIFF,200354,Ayla,,Kensington-Chinatown,43.65646,-79.4031,Private room,200,2,1,2014-03-31,0.01,1,0
449650,Colourful Victorian Semi With Original Artwork and a Piano,1402232,Abigail,,South Parkdale,43.63927,-79.43033,Entire home/apt,199,1,242,2019-11-19,3.73,5,192
454927,Downtown Toronto private bdrm&bath,2260447,David,,Church-Yonge Corridor,43.66088,-79.38043,Private room,90,2,338,2019-12-05,3.68,3,0
455640,Charming House in Great Location ,591649,Melissa,,Humewood-Cedarvale,43.68698,-79.42234,Entire home/apt,140,30,9,2015-11-01,0.10,2,0
456371,Calming Bedroom 1 - Beaches Toronto,2268652,,,Woodbine Corridor,43.67741,-79.31079,Private room,30,30,16,2019-11-02,0.24,3,60
457588,Furnished Luxury @ The Eaton Centre,1805882,Elisabeth,,Church-Yonge Corridor,43.65475,-79.37934,Hotel room,274,5,7,2018-06-29,0.09,4,365
460994,COMFORTABLE APARTMENT IN YORKVILE,2291374,Daniel,,Church-Yonge Corridor,43.66883,-79.38365,Entire home/apt,199,360,0,,,1,365
462366,Quaint Mid-Town Toronto Guestroom,2297131,Liz,,Brookhaven-Amesbury,43.7063,-79.48768,Private room,54,1,33,2019-10-14,0.37,1,365
464313,Private Downtown Victorian House. Fully Equipped,2307239,Harold,,Waterfront Communities-The Island,43.64428,-79.40268,Entire home/apt,190,3,62,2019-10-16,0.80,1,200
466650,Spacious Scandinavian Style Home in King West,1039434,Juli,,Waterfront Communities-The Island,43.64353,-79.40154,Entire home/apt,164,30,55,2019-11-15,0.62,4,58
473827,Designer-inspired Toronto living.,2349264,George / John,,Oakwood Village,43.68767,-79.44004,Entire home/apt,107,150,98,2019-09-15,1.09,1,0
493281,Prestigious Wychwood Park Studio CA,2432916,Denise,,Wychwood,43.67775,-79.42171,Private room,76,3,0,,,1,0
495303,Your Home In Toronto,1241161,Danny,,Dovercourt-Wallace Emerson-Junction,43.66444,-79.42534,Entire home/apt,115,29,115,2019-11-11,1.31,2,41
499590,Families with Small Kids Welcome,1615266,Lewelyn,,Parkwoods-Donalda,43.75809,-79.31778,Entire home/apt,200,360,1,2012-07-16,0.01,2,114
509575,Mina's Guest House - Room  # 2,2511000,Arya,,Moss Park,43.65751,-79.37178,Private room,80,3,12,2019-07-21,0.14,24,201
511141,Victorian Charmer in West Queen West,2518222,Katie & Philippe,,Little Portugal,43.64887,-79.43202,Entire home/apt,138,3,117,2019-10-01,1.30,3,0
511463, gorgeous light- filled loft avail!,211533,Sasha,,Dovercourt-Wallace Emerson-Junction,43.66021,-79.43757,Entire home/apt,150,2,6,2016-08-28,0.08,1,0
516823,Cozy + Clean Studio in the Junction,533496,Paul,,Junction Area,43.66585,-79.47556,Entire home/apt,87,3,167,2019-12-02,1.84,2,338
517709,Bright House with Vegetable Garden,2549053,Nathalie,,Trinity-Bellwoods,43.65264,-79.411,Entire home/apt,225,2,76,2018-08-16,0.87,1,0
519845,A Calm and Cozy Abode,1615266,Lewelyn,,Parkwoods-Donalda,43.75864,-79.31797,Entire home/apt,52,4,43,2019-11-05,0.49,2,341
525387,Gorgeous Photogenic Artist's Loft,1559845,Safiya,,Dovercourt-Wallace Emerson-Junction,43.65875,-79.44551,Entire home/apt,143,7,60,2019-08-11,0.66,1,310
526594,Small Dog friendly Apt Garden Free Park EV charger,2588098,Reiner,,Willowdale East,43.76542,-79.40359,Entire home/apt,68,28,6,2014-12-01,0.07,1,180
526705,★ High-Tech Authentic Luxurious Loft -Queen West ★,1698603,Kyle,,Roncesvalles,43.64279,-79.43347,Entire home/apt,139,7,50,2019-09-23,0.56,2,0
529089,Tryna get lit?,2577688,Cameron,,Niagara,43.64262,-79.40315,Shared room,66,1,0,,,1,0
529189,"Historical, distinctive, and hip",2597290,Caroline,,Trinity-Bellwoods,43.65248,-79.40885,Private room,54,3,150,2019-11-10,1.66,4,0
529256,Room in amazing retro modern space ,2597290,Caroline,,Trinity-Bellwoods,43.65038,-79.41019,Private room,54,3,110,2019-10-28,1.21,4,365
533659,Best View in Downtown 5 Star Luxury,1019968,Roman,,Waterfront Communities-The Island,43.63931,-79.38174,Entire home/apt,220,9,142,2019-11-11,1.57,3,117
534962,Mina's Guest House Room #1 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.66002,-79.37217,Private room,80,3,8,2019-05-12,0.10,24,239
535006,Mina's Guest House Room #3 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.65931,-79.37258,Private room,76,3,12,2019-07-27,0.14,24,234
535025,Toronto Mina's Guest House room #6,2511000,Arya,,Moss Park,43.66015,-79.37206,Hotel room,54,3,24,2019-09-22,0.29,24,202
535079,Mina's Guest House - Room  #7,2511000,Arya,,Moss Park,43.65852,-79.37165,Private room,65,3,4,2019-05-01,0.05,24,208
535086,Toronto Mina's Guest House -Room 8,2511000,Arya,,Moss Park,43.65796,-79.37146,Private room,65,3,12,2018-10-22,0.15,24,210
535110,Toronto Mina's Guest House-Room # 9,2511000,Arya,,Moss Park,43.65823,-79.37213,Private room,60,3,13,2017-02-25,0.15,24,222
535124,Mina's Guest House-double room #10,2511000,Arya,,Moss Park,43.66004,-79.37175,Private room,60,3,5,2018-11-21,0.06,24,235
537679,NIce room with private bathroom ,2586974,Yin,,Mimico (includes Humber Bay Shores),43.62575,-79.48815,Private room,200,7,0,,,1,365
543242,"Little Portugal, Lovely Room!",436011,Mallory And Allen,,Little Portugal,43.65007,-79.42561,Private room,69,2,208,2019-11-21,2.38,1,350
543810,Spacious 1+1 Condo Downtown Toronto,2671905,R.,,Waterfront Communities-The Island,43.64147,-79.39269,Entire home/apt,199,3,11,2015-08-16,0.14,1,0
547777,A Beautiful Funky Toronto Apartment,2692759,Ayelet And Sean,,Palmerston-Little Italy,43.66101,-79.42695,Entire home/apt,90,2,3,2017-10-17,0.03,1,0
553972,Hip downtown weekend room with art,2597290,Caroline,,Trinity-Bellwoods,43.65159,-79.40827,Private room,54,3,101,2019-11-15,1.14,4,0
556724,Large family home in High Park,2737251,Shelagh,,High Park-Swansea,43.64842,-79.4546,Entire home/apt,245,6,3,2015-08-19,0.04,1,65
563542,Bright Large 2 Bedroom Central,227740,Bojan,,Palmerston-Little Italy,43.65707,-79.41011,Entire home/apt,99,3,1,2013-08-20,0.01,1,0
571239,City Retreat with Grand Piano & Outdoor Hottub,2811178,David,,Greenwood-Coxwell,43.68181,-79.32462,Entire home/apt,251,3,35,2019-12-01,0.40,2,365
571429,Chic Upper Beach 3 Bedroom Beauty,377846,Nick & Nena,,East End-Danforth,43.68617,-79.29311,Entire home/apt,119,3,28,2019-06-18,0.32,10,93
573489,Kid friendly neighbourhood. ,2821694,B,,Wychwood,43.67673,-79.42318,Entire home/apt,350,5,0,,,1,0
573892,DOWNTOWN TORONTO LUXURY FURNISHED CORPORATE SUITE,2175675,Frank,,Waterfront Communities-The Island,43.64317,-79.38044,Entire home/apt,170,1,75,2019-11-24,0.85,4,356
578292,"Modern Upscale Condo, HUGE Balcony, WALKSCORE 100",2808386,Jason,,Bay Street Corridor,43.65409,-79.38456,Entire home/apt,121,20,9,2019-10-09,0.10,1,18
579918,Luxury Queen West Private Loft,1160065,Vee,,Niagara,43.63803,-79.41904,Entire home/apt,130,3,13,2019-08-28,0.15,1,0
593324,Charming Victorian in Leslieville,2929774,Susan,,South Riverdale,43.66096,-79.34763,Entire home/apt,115,7,7,2015-10-06,0.08,1,0
599591,Artful Retreat & Queer Friendly,2771272,Michelle,,Dufferin Grove,43.65354,-79.43508,Entire home/apt,90,2,196,2019-11-06,2.21,3,332
602407,Large bedroom with private bathroom,2980659,Nanou,,Woodbine Corridor,43.67666,-79.31322,Private room,69,4,40,2019-08-10,0.45,1,97
602943,Mina's Guest House- Room # 4,2511000,Arya,,Moss Park,43.65759,-79.37072,Private room,65,3,10,2017-03-15,0.13,24,232
611735,Comfort and  quiet   SPECIAL TIFF AVAILABILITY,1241161,Danny,,Dovercourt-Wallace Emerson-Junction,43.66271,-79.42506,Private room,89,2,10,2018-08-05,0.11,2,0
613695,House in Little Italy,2741309,Sean,,Palmerston-Little Italy,43.65958,-79.41257,Entire home/apt,76,1,0,,,1,0
620965,Private Room in Artist Home by Transit,897683,Hajnal,,Birchcliffe-Cliffside,43.70519,-79.24774,Private room,34,5,22,2019-09-29,0.25,2,175
624190,Danforth/Greek Town  appartment,3096162,Brigitt,,Broadview North,43.69032,-79.35236,Entire home/apt,451,1,0,,,1,0
625877,Calming Bedroom 2 - Beaches Toronto,2268652,,,Woodbine Corridor,43.67567,-79.3122,Private room,30,30,15,2019-10-20,0.22,3,159
625942,Calming Bedroom 3 - Beaches Toronto,2268652,,,Woodbine Corridor,43.67638,-79.3102,Private room,36,28,9,2017-10-08,0.12,3,0
627217,parking space only,3057451,Jessica,,Weston-Pellam Park,43.67368,-79.46032,Shared room,99,1,0,,,1,0
629995,Shared Loft in Queen West- On Couch,1698603,Kyle,,Roncesvalles,43.64372,-79.43283,Shared room,70,1,3,2019-06-01,0.03,2,360
638500,3 bdrm on Queen West TO,3178928,Lisa Marie,,South Parkdale,43.63912,-79.43946,Entire home/apt,95,4,10,2016-09-26,0.19,1,0
638586,Toronto Downtown near TIFF &  Convention Centre,3186285,Solange,,Waterfront Communities-The Island,43.64271,-79.39244,Entire home/apt,200,3,61,2019-04-07,0.94,1,364
643389,"Bachelor Apt, 2nd flr, South Window",3217095,Mark,,South Parkdale,43.63514,-79.42736,Entire home/apt,65,7,3,2017-05-20,0.08,1,0
643916,Basement apartment (1 bdrm) in lower Junction,574360,Yvonne,,Junction Area,43.66203,-79.47818,Entire home/apt,121,3,5,2016-04-27,0.08,1,365
654048,4 Bedroom House Great Location,3289972,Minoo,,Morningside,43.78505,-79.20887,Entire home/apt,251,4,12,2019-07-21,0.14,1,239
655522,Sunny and Charming Apartment,3299954,Basil,,Kensington-Chinatown,43.65805,-79.39601,Entire home/apt,85,4,29,2018-08-10,0.33,1,0
662562, CONVENIENTLY LOCATED  STUDIO ,3346401,Frank,,Regent Park,43.65653,-79.36297,Entire home/apt,50,2,0,,,1,0
666158,DOWNTOWN CN Tower View! 2 bedrooms/2baths!,3367744,Ron,,Bay Street Corridor,43.65492,-79.38185,Entire home/apt,140,2,41,2018-06-25,0.54,2,364
666670,Super Studio in the Upper Beach II,377846,Nick & Nena,,East End-Danforth,43.68524,-79.2911,Entire home/apt,57,3,44,2019-10-20,0.56,10,332
669162,SPECTACULAR VIEW DWNTOWN TORONTO.,2942180,Jerry,,North St.James Town,43.66675,-79.37549,Entire home/apt,225,7,0,,,1,358
674193,"Comfortable, cozy home in convenient mid-town.",3422913,Rosalie,,Mount Pleasant West,43.7024,-79.39664,Private room,65,3,92,2019-11-08,1.08,1,290
682099,Art lovers dream in Queen West,2034186,Jennifer,,Kensington-Chinatown,43.65047,-79.39239,Private room,93,1,240,2019-10-25,2.72,1,69
683292, Bedroom with adjacen bath (single ,3482429,Stanley,,Humbermede,43.74975,-79.54777,Private room,38,1,135,2019-11-01,1.55,3,341
683293,Large bedroom with private bathroom,3482429,Stanley,,Humbermede,43.74979,-79.54896,Private room,45,1,57,2019-10-06,0.67,3,355
701230,Authentic Bright Artist's Loft,3587917,Darby,,High Park North,43.65848,-79.45408,Entire home/apt,99,5,15,2018-07-31,0.19,1,0
702286,Beautiful Garden Apt With Porches,3604846,Wies,,Roncesvalles,43.65369,-79.45178,Entire home/apt,209,2,17,2019-08-12,0.19,5,365
703124,Your Home Away From Home -3 BEDROOM,3604846,Wies,,High Park-Swansea,43.65541,-79.45327,Entire home/apt,345,4,19,2019-08-26,0.26,5,346
703133,2 BDRM 2000SF Executive Suite,3604846,Wies,,High Park-Swansea,43.65541,-79.45289,Entire home/apt,285,4,6,2019-10-07,0.07,5,0
707799,LUXURY DOWNTOWN CELEBRITY SUITE!,1289097,Milé,,Waterfront Communities-The Island,43.64827,-79.36607,Entire home/apt,144,2,3,2012-11-25,0.03,1,0
719384,Convenient 1B + Guest Room Condo,1919294,Toronto Suite Rentals,,Bayview Village,43.76686,-79.38285,Entire home/apt,170,14,6,2019-11-02,0.11,82,159
720213,"Private Victorian Home Downtown-""Rare Find""",3238718,Jeff,,Waterfront Communities-The Island,43.64446,-79.40268,Entire home/apt,170,3,41,2018-10-29,0.48,1,80
727514,The Whole Enchilada: flexible & hip,2597290,Caroline,,Trinity-Bellwoods,43.65098,-79.41023,Private room,54,7,112,2019-11-10,1.31,4,0
728296,Stunning 17FT Ceiling Modern Condo,1919294,Toronto Suite Rentals,,Niagara,43.63752,-79.41382,Entire home/apt,170,28,13,2018-10-04,0.18,82,88
728817,Charming Victorian Home,3783106,Jeremy And Monica,,Roncesvalles,43.64111,-79.44661,Entire home/apt,270,4,9,2018-07-22,0.12,1,170
732562,Your Leaside Home Near Sunnybrook,3814089,Liz,,Leaside-Bennington,43.71445,-79.36336,Entire home/apt,98,2,155,2019-12-01,2.20,1,309
737456,Fabulous family home in High Park Toronto,2441761,Blair And Carla,,High Park-Swansea,43.65418,-79.45242,Entire home/apt,300,7,14,2018-01-01,0.17,2,7
738252,Newly renov 2 bed lower level/ basement suite,3604846,Wies,,High Park-Swansea,43.65394,-79.45248,Entire home/apt,205,3,9,2018-03-08,0.11,5,310
739568,"Luxury corner suite, very CLEAN+ Pvt large terrace",3709828,Kenny,,Bay Street Corridor,43.65258,-79.38203,Entire home/apt,170,12,9,2019-07-27,0.55,5,190
742076,Ideal Cosy Quiet City Getaway,3377580,Catherine,,Ionview,43.73273,-79.27358,Entire home/apt,133,7,21,2019-09-29,0.27,1,364
756619,Winchester Suite /  Large Modern Bedroom Downtown,3982898,Andrew,,Cabbagetown-South St.James Town,43.66389,-79.3705,Private room,76,2,48,2019-11-01,0.61,3,159
762143,Hidden lakeview oasis downtown,4017316,Patricia,,Waterfront Communities-The Island,43.63757,-79.39253,Entire home/apt,93,180,6,2017-06-03,0.09,1,98
762427,"Central, beside subway, indoor pool and sauna",1591140,Christina,,Mount Pleasant West,43.70541,-79.39508,Entire home/apt,76,5,43,2019-08-28,0.51,2,234
762472,Amazing Loft for rent downtown T.O.,4019741,Peter,,Waterfront Communities-The Island,43.65018,-79.36801,Entire home/apt,139,6,0,,,1,0
771141,Studio Loft/Walk to Eaton Center,4068231,Margaret,,Moss Park,43.65649,-79.3715,Entire home/apt,76,28,24,2019-08-31,0.30,3,251
775965,T.O WEST END,1581404,Jessica Joy,,Roncesvalles,43.65394,-79.44922,Entire home/apt,95,14,3,2019-09-01,0.08,1,0
776320,Modern loft-style apt. in Little-Palmerston home,4094364,Ashwini,,Palmerston-Little Italy,43.66237,-79.41412,Entire home/apt,150,5,57,2019-10-13,1.82,2,48
777132,Nice view in uptown Toronto!,1664833,Olivia,,Don Valley Village,43.77563,-79.34923,Private room,68,1,70,2019-10-06,0.84,1,355
778990,1B + Office w/ Large Private Patio,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64046,-79.39496,Entire home/apt,148,5,9,2019-04-07,0.17,82,125
779670,"Rosedale, Furnished Modern 4 Bdrm House",4111007,Stephanie,,Rosedale-Moore Park,43.67687,-79.38436,Entire home/apt,400,5,1,2019-05-10,0.14,1,154
783079,Adventure Travel Room with Privacy,2139510,Phalakone,,Junction Area,43.67374,-79.46945,Private room,49,3,13,2015-02-12,0.15,1,133
783951,King West designer 1 bedroom condo,588352,Igor,,Waterfront Communities-The Island,43.64289,-79.39922,Entire home/apt,150,21,13,2019-10-16,0.16,1,89
785815,Great Luxury Condo at Harbour,946529,Share My Home,,Waterfront Communities-The Island,43.64501,-79.37986,Entire home/apt,154,365,56,2015-06-24,0.65,3,0
787074,Stylish Penthouse with Stunning Lake and City View,258360,Tracy,,Junction Area,43.666,-79.46477,Entire home/apt,114,360,61,2018-08-07,0.72,2,342
788710,Luxury Toronto Apartment ,844281,Richard,,High Park-Swansea,43.64503,-79.45254,Entire home/apt,80,14,1,2013-03-01,0.01,1,0
789266,Walk to Trendy Eateries from a Vibrant Apartment,3921786,Michelle,,Junction Area,43.66528,-79.47276,Entire home/apt,125,2,67,2019-12-02,2.84,1,169
790590,Stylish 1 Bedroom Suite + Parking,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64044,-79.39541,Entire home/apt,148,10,13,2018-05-22,0.18,82,79
790887,Yonge & Wellesley Prime Downtown Shared Apartment,2056128,Robert,,Bay Street Corridor,43.66455,-79.38533,Private room,115,1,186,2019-12-04,2.36,2,341
791012,1+ den near CN Tower w/ parking,4167411,Andie,,Waterfront Communities-The Island,43.64071,-79.39318,Entire home/apt,130,2,4,2015-08-16,0.07,1,0
791485,"Cute rm w/breakfast, Toronto subway",4169949,Tammy,,Blake-Jones,43.67421,-79.3418,Private room,64,1,75,2019-10-21,1.31,1,335
794506,Beautiful suite in Downtown Toronto,4186011,Oron,,Waterfront Communities-The Island,43.63989,-79.39035,Entire home/apt,150,3,36,2019-09-16,0.53,1,10
796501,Stunning modern bachelor apartment,4195876,Dale,,Casa Loma,43.68249,-79.4046,Private room,159,1,88,2019-11-23,1.16,2,0
799800,"CLEAN, QUIET, COZY-POSSIBLE AIRPORT PICK UP-PURPLE",1786233,Mina,,Thistletown-Beaumond Heights,43.7366,-79.57367,Private room,30,2,23,2017-10-01,0.27,2,326
812922,Large Bright Room - Great Window - in Toronto Home,3431521,Sandra,,Roncesvalles,43.64142,-79.43952,Private room,45,2,52,2017-11-04,0.66,2,0
815663,Walk to CN Tower/Rogers Centre,1301725,Gisella & Cesar,,Waterfront Communities-The Island,43.64633,-79.39261,Entire home/apt,140,3,36,2019-07-20,0.47,2,24
818228,Private Room in Downtown Toronto RM2,4297691,Graeme,,Dovercourt-Wallace Emerson-Junction,43.65854,-79.44323,Private room,45,1,305,2019-11-23,3.96,3,352
819957,Dovercourt Village Holiday,4306694,Alex,,Dovercourt-Wallace Emerson-Junction,43.66744,-79.42984,Private room,70,3,6,2019-07-15,0.08,1,87
819981,"Quiet, Sunny, Cozy & Eco 1 bedroom",4306837,Laura,,Dufferin Grove,43.65217,-79.43591,Entire home/apt,45,1,25,2018-09-09,0.83,1,34
820177,Little Italy 1 Bedroom Apt - Excellent Location!,149566,Vinita + Joe,,Palmerston-Little Italy,43.65696,-79.42003,Entire home/apt,87,2,34,2019-09-15,0.40,2,209
